trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
57871	12419	0	3	3	3	6	1	1.0	3	2014	5	13	2	15.0	37	1	0	0	11804	2.7380555560000004	0.854722222	0.184166667	0.366666667	0.0	0.0	0	0.5786111110000001	1.5	1.69	0.0	0.337494
57877	12420	1	2	3	3	1	1	1.0	3	2014	5	14	3	18.25	40	0	1	1	3166	0.815555556	0.233333333	0.254722222	0.0	0.21	0.0	0	0.220833333	1.5	0.6	0.0	0.162264
57884	12422	1	1	4	5	1	2	0.0	3	2014	5	14	3	15.5	17	0	0	2	2038	0.549722222	0.187222222	0.258055556	0.0	0.0866666669999999	0.0	0	0.125277778	0.0	0.36	0.0	0.186253
57891	12424	0	0	2	1	6	1	1.0	3	2014	5	14	3	7.833333333	35	0	0	0	2572	0.6369444439999999	0.1825	0.0711111109999999	0.083333333	0.1722222219999999	0.133333333	1	0.203333333	3.2	0.48	0.0	0.241803
57898	12425	0	5	4	4	1	1	1.0	3	2014	5	14	3	9.25	43	0	1	2	2429	0.6230555560000001	0.235555556	0.310555556	0.0	0.175	0.0	0	0.221111111	1.5	0.6	0.0	0.418342
57902	12425	0	9	1	5	1	1	1.0	3	2014	5	14	3	20.0	43	0	1	2	1017	0.257777778	0.101388889	0.081111111	0.0	0.075	0.0	0	0.069722222	1.5	0.19	0.0	0.498008
57904	12425	0	11	3	5	1	1	1.0	3	2014	5	14	3	21.75	43	0	1	2	3737	0.888333333	0.301388889	0.159722222	0.1	0.1066666669999999	0.083333333	1	0.283611111	3.9	0.76	0.0	0.779628
57930	12429	0	2	3	2	6	5	0.0	3	2014	5	14	3	14.5	63	0	0	0	2969	0.733888889	0.2491666669999999	0.251388889	0.133333333	0.0	0.0	0	0.199444444	0.0	0.49	0.0	0.371866
57936	12431	0	0	4	1	2	1	1.0	3	2014	5	14	3	8.0	30	1	1	2	704	0.203333333	0.069166667	0.089444444	0.0	0.0625	0.0	0	0.125	1.5	0.19	0.0	0.117778
57948	12433	0	0	4	1	1	1	1.0	3	2014	5	14	3	12.0	36	0	1	2	19829	4.664166667	1.621111111	0.169166667	0.7333333329999999	0.551111111	0.369444444	3	0.786111111	4.5	5.67	0.0	0.315194
57957	12435	0	0	1	3	1	1	1.0	3	2014	5	14	3	9.833333333	49	1	1	2	653	0.1925	0.081111111	0.091944444	0.0	0.041666667	0.0	0	0.0711111109999999	1.5	0.2	0.0	0.308594
57963	12435	1	1	3	1	1	1	1.0	3	2014	5	14	3	18.0	50	0	1	2	13300	2.995	0.8725	0.206388889	0.3833333329999999	0.0	0.2166666669999999	2	0.715	6.4	2.34	10.5	0.656954
57974	12437	1	2	3	4	1	1	1.0	3	2014	5	14	3	13.0	28	1	1	1	3672	0.911944444	0.329722222	0.128611111	0.0	0.5594444439999999	0.0	0	0.370833333	1.5	0.84	0.0	0.603745
58020	12447	0	2	1	5	6	5	0.0	3	2014	5	15	4	10.5	68	1	1	0	166	0.043888889	0.0225	0.0	0.0	0.033333333	0.0	0	0.027777778	0.0	0.04	10.5	0.54
58022	12447	0	4	3	3	6	5	0.0	3	2014	5	15	4	12.5	68	1	1	0	3316	0.839722222	0.275	0.125833333	0.0	0.4458333329999999	0.0	0	0.347777778	0.0	0.66	10.5	0.671725
58042	12451	1	1	4	5	1	1	1.0	3	2014	5	16	5	14.5	30	1	0	1	5633	1.393888889	0.456111111	0.308888889	0.1	0.0	0.0	0	0.387222222	1.5	1.1	0.0	0.324964
58044	12452	0	1	3	4	6	1	1.0	3	2014	5	16	5	17.5	39	1	0	0	1725	0.3858333329999999	0.094444444	0.221111111	0.033333333	0.0	0.0	0	0.112222222	1.5	0.32	0.0	0.386139
58082	12463	0	1	3	1	6	1	1.0	3	2014	5	16	5	16.5	26	0	1	0	9864	2.358611111	0.776388889	0.1075	0.316666667	0.0	0.133333333	1	0.8080555559999999	6.3	2.01	10.5	0.636645
58099	12467	0	2	4	3	1	1	1.0	3	2014	5	17	6	16.0	42	1	1	1	9734	2.394444444	0.8563888890000001	0.231388889	0.2666666669999999	0.233333333	0.1166666669999999	1	0.544444444	3.0	1.71	0.0	0.542347
58100	12467	3	0	4	1	1	1	1.0	3	2014	5	17	6	8.0	44	0	1	1	2065	0.634166667	0.253055556	0.091388889	0.0	0.17	0.15	1	0.099444444	3.0	0.38	0.0	0.114525
58107	12469	0	0	4	3	1	5	0.0	3	2014	5	17	6	13.0	78	1	1	2	2234	0.548611111	0.143888889	0.297222222	0.0	0.108333333	0.0	0	0.160277778	0.0	0.44	0.0	0.253033
58153	12483	0	2	4	3	1	1	1.0	3	2014	5	18	7	12.66666667	33	0	1	2	3861	0.974722222	0.379444444	0.267777778	0.0	0.230833333	0.0	0	0.1938888889999999	1.5	0.71	0.0	0.0931232
58156	12484	0	0	4	3	6	1	0.0	3	2014	5	18	7	10.16666667	35	1	1	2	1072	0.225	0.110555556	0.070277778	0.0	0.05	0.0	0	0.080277778	0.0	0.2	0.0	0.176471
58170	12485	3	0	4	1	6	1	1.0	3	2014	5	18	7	14.83333333	19	1	1	2	972	0.214722222	0.054722222	0.067222222	0.0	0.035555556	0.0	0	0.069444444	1.5	0.22	0.0	0.072
58184	12490	0	0	3	1	6	1	1.0	3	2014	5	18	7	5.0	35	0	0	0	845	0.562777778	0.138055556	0.082777778	0.0	0.136944444	0.1166666669999999	1	0.112222222	3.0	0.37	0.0	0.138614
58193	12492	1	1	3	3	1	1	1.0	3	2014	5	18	7	18.16666667	55	1	1	1	1840	0.507777778	0.170555556	0.295555556	0.05	0.0	0.0	0	0.166944444	1.5	0.44	0.0	0.2013309999999999
58202	12495	0	0	4	3	1	1	1.0	3	2014	5	18	7	10.0	56	1	0	1	686	0.260277778	0.093611111	0.1072222219999999	0.0	0.064444444	0.0	0	0.065555556	1.5	0.19	0.0	0.114407
58263	12507	0	1	3	1	6	1	1.0	3	2014	5	19	1	18.5	31	0	1	0	5010	1.2025	0.431388889	0.267777778	0.133333333	0.0	0.0	0	0.376944444	2.9	0.89	0.0	0.6794399999999999
58265	12508	0	1	3	4	5	1	1.0	3	2014	5	19	1	9.25	48	1	1	1	14105	3.2811111110000004	1.036666667	0.225833333	0.483333333	0.0	0.183333333	2	1.011111111	3.9	3.27	10.5	0.707967
58270	12508	1	2	1	3	1	1	1.0	3	2014	5	19	1	17.5	49	0	1	1	625	0.316111111	0.099722222	0.200833333	0.0	0.075	0.0	0	0.093888889	1.5	0.25	0.0	0.00591716
58287	12510	0	4	4	5	1	1	1.0	3	2014	5	19	1	16.25	35	1	1	2	389	0.144166667	0.049722222	0.079722222	0.0	0.016666667	0.0	0	0.0358333329999999	1.5	0.1	0.0	0.0387597
58296	12511	2	0	3	2	1	4	0.5	3	2014	5	19	1	8.0	18	1	0	1	2131	0.6216666670000001	0.211666667	0.261666667	0.0	0.138611111	0.0	0	0.215555556	0.75	0.54	0.0	0.435567
58373	12526	1	11	4	3	1	1	1.0	3	2014	5	20	2	20.5	32	0	1	1	2809	0.8502777779999999	0.228333333	0.176388889	0.0	0.2166666669999999	0.0	0	0.134722222	1.5	0.55	0.0	0.103093
58385	12530	1	0	3	2	1	2	0.0	3	2014	5	20	2	8.0	17	1	0	1	2504	0.622222222	0.182777778	0.115833333	0.0	0.210555556	0.0	0	0.163888889	0.0	0.46	0.0	0.630508
58421	12539	1	1	4	5	5	5	0.0	3	2014	5	21	3	14.5	67	1	1	2	1633	0.4475	0.159444444	0.063611111	0.0	0.183333333	0.0	0	0.203888889	0.0	0.51	10.5	0.678474
58422	12540	0	1	3	5	6	5	0.0	3	2014	5	21	3	10.0	74	1	0	0	6546	1.5677777780000002	0.498888889	0.044444444	0.0	0.4625	0.0	0	0.305277778	0.0	0.96	0.0	0.148317
58438	12545	1	1	3	5	6	1	1.0	3	2014	5	21	3	8.25	44	1	1	0	1318	0.330833333	0.093611111	0.1694444439999999	0.0	0.066666667	0.0	0	0.121388889	1.5	0.28	0.0	0.311213
58470	12549	3	0	4	2	2	5	0.0	3	2014	5	22	4	8.5	8	0	0	1	5588	1.3666666669999998	0.429166667	0.256666667	0.0	0.4475	0.0	0	0.3375	0.0	0.82	0.0	0.432922
58486	12551	4	1	1	2	2	3	0.0	3	2014	5	22	4	15.5	14	1	0	2	785	0.355555556	0.109722222	0.282777778	0.0	0.051388889	0.0	0	0.0855555559999999	0.0	0.23	0.0	0.123377
58503	12554	0	0	3	1	6	1	1.0	3	2014	5	22	4	9.5	30	0	0	0	5195	1.134444444	0.501388889	0.0213888889999999	0.0	0.416666667	0.0	0	0.4352777779999999	1.5	1.09	10.5	0.529675
58515	12556	1	0	3	4	1	1	1.0	3	2014	5	22	4	8.6	32	0	1	1	12940	3.259444444	0.997777778	0.254166667	0.2166666669999999	0.2688888889999999	0.240277778	1	0.491388889	3.2	2.84	0.0	0.314867
58518	12557	3	2	4	1	1	1	1.0	3	2014	5	22	4	22.0	33	0	1	1	9771	2.384722222	0.8291666670000001	0.200277778	0.35	0.121944444	0.333333333	2	0.4425	5.1	1.53	0.0	0.335844
58534	12560	2	2	4	3	2	5	0.0	3	2014	5	22	4	17.5	7	1	0	2	1193	0.3266666669999999	0.098055556	0.203611111	0.0	0.093888889	0.0	0	0.094444444	0.0	0.23	0.0	0.126471
58559	12565	2	2	4	3	1	5	0.0	3	2014	5	23	5	17.0	7	1	0	2	850	0.305277778	0.083055556	0.2097222219999999	0.0	0.022777778	0.0	0	0.0675	0.0	0.21	0.0	0.0740741
58563	12566	0	2	3	5	6	5	0.0	3	2014	5	23	5	19.0	62	0	1	2	3930	0.910833333	0.315555556	0.064444444	0.0	0.203055556	0.0	0	0.1916666669999999	0.0	0.54	0.0	0.311594
58612	12573	0	2	4	3	1	4	1.0	3	2014	5	23	5	13.5	24	1	1	2	2929	0.6791666670000001	0.248333333	0.157222222	0.0	0.198333333	0.0	0	0.208611111	1.5	0.53	0.0	0.4567239999999999
58613	12573	0	3	4	5	1	4	1.0	3	2014	5	23	5	14.0	24	1	1	2	9093	2.2675	0.7352777779999999	0.313333333	0.2166666669999999	0.0	0.0	0	0.434444444	1.55	1.51	0.0	0.475703
58617	12573	1	2	4	4	1	1	1.0	3	2014	5	23	5	14.0	27	0	1	2	4905	1.16	0.36	0.171111111	0.0	0.462222222	0.120833333	1	0.316944444	3.0	0.93	0.0	0.370727
58631	12575	0	7	4	3	1	1	1.0	3	2014	5	23	5	23.0	52	1	1	1	1323	0.39	0.1694444439999999	0.227777778	0.0	0.048333333	0.0	0	0.0872222219999999	1.5	0.27	0.0	0.00318471
58634	12575	1	3	4	5	1	1	1.0	3	2014	5	23	5	21.5	49	1	0	1	18831	4.333888889	1.334444444	0.191944444	0.45	0.316666667	0.3	2	0.805277778	6.5	2.84	0.0	0.35357
58723	12593	0	2	4	5	1	5	0.0	3	2014	5	24	6	8.333333332999999	69	1	1	1	3425	0.780833333	0.2663888889999999	0.171111111	0.0	0.14	0.0	0	0.176388889	0.0	0.58	0.0	0.1196849999999999
58736	12595	0	3	4	3	6	5	0.0	3	2014	5	24	6	17.0	72	1	0	0	1488	0.3858333329999999	0.140277778	0.170833333	0.05	0.0	0.0	0	0.1275	0.0	0.33	0.0	0.2483659999999999
58771	12603	3	0	4	3	1	5	0.0	3	2014	5	25	7	15.01666667	6	1	0	1	1399	0.365555556	0.106111111	0.21	0.033333333	0.0	0.0	0	0.104444444	0.0	0.28	0.0	0.167553
58776	12604	1	0	4	3	1	1	1.0	3	2014	5	25	7	14.66666667	22	0	0	1	5107	1.195833333	0.381388889	0.185833333	0.0	0.3977777779999999	0.153333333	1	0.241388889	3.0	0.83	0.0	0.324511
58913	12629	0	0	2	3	6	1	1.0	3	2014	5	27	2	9.0	44	0	1	0	1050	0.293611111	0.089444444	0.078333333	0.0	0.083333333	0.0	0	0.085833333	1.5	0.21	0.0	0.0
58921	12630	3	0	4	2	1	3	0.0	3	2014	5	27	2	9.0	15	1	0	1	2676	0.638888889	0.177777778	0.2525	0.0	0.205555556	0.0	0	0.161388889	0.0	0.46	0.0	0.354561
58943	12633	2	0	3	3	1	5	0.0	3	2014	5	27	2	11.5	6	0	0	2	1729	0.420277778	0.1747222219999999	0.078888889	0.0	0.1397222219999999	0.0	0	0.148055556	0.0	0.39	0.0	0.133208
58961	12636	1	2	4	3	1	5	0.0	3	2014	5	27	2	10.01666667	64	1	1	1	921	0.228333333	0.058333333	0.195833333	0.0	0.027777778	0.0	0	0.070833333	0.0	0.22	0.0	0.313726
58978	12639	0	3	4	5	1	1	1.0	3	2014	5	28	3	16.58333333	25	1	1	2	11855	2.757222222	0.781111111	0.426666667	0.55	0.0	0.1	1	0.614444444	3.6	1.86	0.0	0.3905969999999999
58987	12641	0	1	1	1	1	5	0.0	3	2014	5	28	3	18.5	41	0	1	1	816	0.215555556	0.048611111	0.124722222	0.0	0.075	0.0	0	0.066388889	0.0	0.17	0.0	0.0502091999999999
58999	12643	2	0	3	1	6	1	1.0	3	2014	5	28	3	9.5	30	0	0	0	5716	1.326666667	0.458611111	0.1863888889999999	0.183333333	0.0	0.0	0	0.49	2.4	1.08	10.5	0.671769
59000	12643	2	2	3	3	6	1	1.0	3	2014	5	28	3	21.08333333	30	0	0	0	5805	1.329166667	0.451111111	0.229722222	0.183333333	0.0	0.0	0	0.366388889	2.4	1.16	0.0	0.5966640000000001
59029	12653	0	1	4	5	3	1	1.0	3	2014	5	28	3	9.0	49	1	1	2	4091	1.046111111	0.3958333329999999	0.068611111	0.25	0.0	0.1166666669999999	1	0.378611111	2.9	0.93	0.0	0.6427
59061	12661	2	0	1	3	1	4	0.5	3	2014	5	29	4	12.0	23	1	1	1	3947	0.910833333	0.291666667	0.226111111	0.0	0.336111111	0.0	0	0.264722222	0.75	0.77	0.0	0.400839
59073	12662	3	1	1	5	2	3	0.0	3	2014	5	29	4	12.25	13	1	0	1	832	0.225555556	0.136944444	0.145555556	0.033333333	0.0	0.0	0	0.153055556	0.75	0.24	10.5	0.5390199999999999
59086	12666	1	0	4	1	1	1	1.0	3	2014	5	29	4	7.0	52	1	1	1	9143	2.201388889	0.674722222	0.249444444	0.0	0.7	0.066666667	1	0.484722222	3.0	1.72	0.0	0.267049
59102	12671	1	1	3	1	6	1	1.0	3	2014	5	30	5	15.0	59	1	0	0	10173	2.249166667	0.7444444440000001	0.0633333329999999	0.0	0.669444444	0.0	0	0.308333333	1.5	1.49	0.0	0.275676
59110	12672	1	0	3	1	1	1	1.0	3	2014	5	30	5	11.5	31	0	1	1	7082	1.71	0.568888889	0.099444444	0.0	0.435833333	0.15	1	0.34	3.0	1.14	0.0	0.232843
59133	12677	0	0	3	3	6	5	0.0	3	2014	5	30	5	11.0	74	1	0	0	1309	0.3125	0.120833333	0.071666667	0.0	0.070277778	0.0	0	0.085	0.0	0.21	0.0	0.251634
59135	12678	0	0	4	1	6	1	1.0	3	2014	5	30	5	6.833333333	42	1	0	0	3022	0.7355555559999999	0.2319444439999999	0.163888889	0.0	0.223611111	0.0	0	0.194722222	1.5	0.52	0.0	0.3694719999999999
59137	12678	0	2	4	3	6	1	1.0	3	2014	5	30	5	11.91666667	42	1	0	0	3181	0.814444444	0.2444444439999999	0.020833333	0.0	0.35	0.1166666669999999	1	0.188055556	3.0	0.6	0.0	0.4519939999999999
59152	12682	0	1	3	1	6	1	1.0	3	2014	5	30	5	17.5	44	0	1	0	5174	1.275277778	0.4327777779999999	0.104444444	0.1166666669999999	0.296666667	0.096666667	1	0.503888889	4.4	1.01	10.5	0.6642779999999999
59158	12683	1	3	1	3	6	1	1.0	3	2014	5	30	5	17.0	47	1	0	0	656	0.1541666669999999	0.078888889	0.060277778	0.0	0.066666667	0.0	0	0.128333333	1.5	0.29	0.0	0.402597
59170	12687	0	1	1	5	6	1	1.0	3	2014	5	30	5	12.08333333	32	0	0	0	573	0.157777778	0.0433333329999999	0.064444444	0.0	0.022222222	0.0	0	0.039722222	1.5	0.1	0.0	0.1398599999999999
59219	12696	3	0	4	3	1	1	0.0	3	2014	5	30	5	12.83333333	18	0	0	1	1971	0.466111111	0.130833333	0.179166667	0.0	0.175	0.0	0	0.1291666669999999	0.0	0.34	0.0	0.313978
59226	12696	5	2	4	4	1	3	0.0	3	2014	5	30	5	16.0	14	0	0	1	15713	3.539166667	0.999444444	0.225555556	0.166666667	0.5166666670000001	0.083333333	1	0.839166667	0.85	2.52	0.0	0.549487
59230	12696	6	2	4	3	1	5	0.0	3	2014	5	30	5	3.0	9	1	0	1	1233	0.312777778	0.0825	0.166944444	0.0	0.066666667	0.0	0	0.072777778	0.0	0.22	0.0	0.0763359
59253	12701	1	3	3	3	2	1	1.0	3	2014	5	31	6	23.0	52	0	1	1	28153	6.5925	2.036944444	0.208611111	0.6166666670000001	0.4275	0.15	1	1.071388889	4.3	5.14	0.0	0.33679
59264	12703	1	0	3	3	6	5	0.0	3	2014	5	31	6	11.0	78	1	1	1	1745	0.3952777779999999	0.127777778	0.138055556	0.0	0.088888889	0.0	0	0.158611111	0.0	0.32	0.0	0.2101579999999999
59279	12708	0	0	4	3	1	1	1.0	3	2014	5	31	6	10.75	51	1	1	1	1344	0.336666667	0.1291666669999999	0.04	0.0	0.123333333	0.0	0	0.065555556	1.5	0.22	0.0	0.173729
59284	12709	1	2	1	3	1	1	1.0	3	2014	5	31	6	12.66666667	38	1	0	1	972	0.243888889	0.096111111	0.074166667	0.0	0.110833333	0.0	0	0.1072222219999999	1.5	0.25	0.0	0.233161
59289	12709	4	0	1	3	1	3	0.0	3	2014	5	31	6	11.5	13	1	0	1	338	0.093333333	0.03	0.045833333	0.0	0.037222222	0.0	0	0.039166667	0.0	0.09	0.0	0.134752
59312	12714	1	0	4	3	1	1	1.0	3	2014	5	31	6	11.0	51	0	1	2	1659	0.442222222	0.108611111	0.350277778	0.0	0.08	0.0	0	0.150833333	1.5	0.52	0.0	0.176796
59324	12716	3	1	3	5	1	1	1.0	3	2014	5	31	6	22.5	29	0	0	1	6324	1.487222222	0.5408333329999999	0.305833333	0.2	0.0	0.0	0	0.418611111	1.5	1.12	0.0	0.522893
59325	12717	0	0	4	3	5	1	1.0	3	2014	5	31	6	14.5	34	1	1	2	7755	1.884722222	0.570277778	0.226111111	0.333333333	0.066666667	0.133333333	1	0.296111111	3.0	1.66	0.0	0.333959
59329	12717	2	0	4	3	1	3	0.0	3	2014	5	31	6	14.5	13	1	0	2	7755	1.884722222	0.570277778	0.226111111	0.333333333	0.066666667	0.133333333	1	0.296111111	0.75	1.28	0.0	0.333959
59334	12718	1	0	4	3	1	1	1.0	3	2014	6	1	7	11.0	24	1	1	1	1560	0.389444444	0.116944444	0.136944444	0.0	0.149722222	0.0	0	0.099444444	1.5	0.28	0.0	0.0977654
59336	12718	1	4	4	3	1	1	1.0	3	2014	6	1	7	16.58333333	24	1	1	1	17307	4.125555556	1.5783333330000002	0.2344444439999999	0.433333333	0.5825	0.165	2	0.561944444	4.5	2.7	0.0	0.349481
59368	12722	0	1	2	1	6	1	1.0	3	2014	6	1	7	22.5	32	0	0	0	3333	0.8844444440000001	0.311388889	0.311388889	0.183333333	0.0	0.0	0	0.201388889	2.4	0.71	0.0	0.270345
59373	12723	0	4	1	5	1	1	1.0	3	2014	6	1	7	19.25	48	0	1	2	946	0.253333333	0.116388889	0.0855555559999999	0.05	0.0	0.0	0	0.175	2.4	0.37	0.0	0.553968
59408	12734	1	1	3	1	1	1	1.0	3	2014	6	2	1	16.41666667	54	0	1	1	11974	2.907222222	0.943888889	0.119444444	0.45	0.135277778	0.2166666669999999	2	0.8836111109999999	4.8	2.37	10.5	0.567746
59460	12747	0	1	4	2	1	1	1.0	3	2014	6	2	1	9.0	32	0	1	2	1195	0.318055556	0.088888889	0.103333333	0.0	0.231111111	0.0	0	0.11	1.5	0.29	0.0	0.10101
59463	12747	1	0	4	2	1	5	0.0	3	2014	6	2	1	8.5	5	1	0	2	1195	0.324166667	0.120833333	0.049166667	0.0	0.193611111	0.0	0	0.098333333	0.0	0.27	0.0	0.144068
59481	12751	3	1	3	2	1	3	0.0	3	2014	6	2	1	15.0	12	0	0	1	3588	0.945	0.278888889	0.213055556	0.0	0.253611111	0.0	0	0.219444444	0.0	0.64	0.0	0.248101
59495	12755	0	1	4	1	1	5	0.0	3	2014	6	3	2	16.5	57	1	1	1	8750	2.133611111	0.645555556	0.300555556	0.2	0.169166667	0.1166666669999999	1	0.5019444439999999	0.0	1.47	0.0	0.39679
59509	12757	4	1	3	1	1	2	0.0	3	2014	6	3	2	18.0	17	1	0	2	14963	3.5786111110000003	1.110833333	0.2491666669999999	0.2666666669999999	0.3358333329999999	0.2475	2	0.938055556	1.8	2.59	0.0	0.503998
59543	12766	0	0	3	1	1	5	0.0	3	2014	6	3	2	9.583333333	69	0	1	2	8664	2.03	0.663055556	0.097777778	0.366666667	0.0	0.1166666669999999	1	0.7330555559999999	0.0	1.76	10.5	0.798409
59553	12769	0	2	1	5	1	1	1.0	3	2014	6	3	2	14.5	22	0	0	1	509	0.128611111	0.0427777779999999	0.048888889	0.0	0.044444444	0.0	0	0.053333333	1.5	0.11	0.0	0.260417
59558	12769	1	2	4	4	1	1	1.0	3	2014	6	3	2	18.5	29	0	1	1	7471	1.864444444	0.598333333	0.1397222219999999	0.316666667	0.0	0.083333333	1	0.525833333	1.7	1.4	0.0	0.4801899999999999
59559	12770	0	0	3	1	2	1	1.0	3	2014	6	4	3	7.75	49	0	1	1	7083	1.665555556	0.562777778	0.1066666669999999	0.2	0.164444444	0.083333333	1	0.469722222	3.2	1.05	0.0	0.622708
59594	12773	3	1	3	2	3	3	0.0	3	2014	6	4	3	15.41666667	12	1	0	1	2765	0.748611111	0.223611111	0.426388889	0.0	0.166666667	0.0	0	0.174166667	0.0	0.54	0.0	0.0988836
59614	12779	0	1	3	5	6	1	1.0	3	2014	6	4	3	14.0	36	1	1	0	7313	1.885	0.566944444	0.155833333	0.083333333	0.65	0.1	1	0.3777777779999999	3.0	1.33	0.0	0.263235
59617	12779	1	1	3	1	6	1	1.0	3	2014	6	4	3	18.25	36	0	1	0	7412	1.771666667	0.579722222	0.160555556	0.283333333	0.15	0.1166666669999999	1	0.549722222	4.8	1.27	0.0	0.693785
59641	12784	0	3	4	3	1	5	0.0	3	2014	6	4	3	19.75	78	0	1	1	3498	0.888333333	0.260555556	0.022777778	0.0	0.265555556	0.0	0	0.191111111	0.0	0.67	0.0	0.420058
59656	12789	1	1	3	1	1	1	1.0	3	2014	6	4	3	17.0	58	0	1	1	13485	3.1	1.033888889	0.169722222	0.5166666670000001	0.0	0.083333333	1	0.935277778	3.9	2.48	0.0	0.733591
59663	12793	0	0	3	3	1	4	1.0	3	2014	6	5	4	8.5	24	0	1	1	1832	0.456944444	0.139444444	0.223611111	0.0	0.081388889	0.0	0	0.159722222	1.5	0.43	0.0	0.2973909999999999
59671	12794	1	1	3	5	1	1	1.0	3	2014	6	5	4	9.0	28	1	1	1	11475	2.676944444	0.671666667	0.1888888889999999	0.233333333	0.170555556	0.190555556	1	0.601111111	3.9	1.99	0.0	0.5124770000000001
59681	12798	1	3	4	5	2	1	1.0	3	2014	6	5	4	13.66666667	50	1	1	1	1485	0.371666667	0.125833333	0.124166667	0.0	0.0777777779999999	0.0	0	0.0875	1.5	0.21	0.0	0.336508
59695	12803	0	0	3	3	6	1	1.0	3	2014	6	5	4	18.0	27	0	1	0	10510	2.4877777780000003	0.794166667	0.190555556	0.55	0.0	0.233333333	2	0.760833333	4.4	1.84	0.0	0.629062
59699	12804	4	1	3	2	6	3	0.0	3	2014	6	5	4	15.66666667	12	0	0	0	1039	0.318888889	0.096944444	0.109722222	0.0	0.075	0.0	0	0.094722222	0.0	0.24	0.0	0.272727
59703	12806	0	1	1	5	6	1	1.0	3	2014	6	5	4	16.0	20	0	0	0	1229	0.311111111	0.153333333	0.0855555559999999	0.0	0.192777778	0.0	0	0.158333333	1.5	0.3	10.5	0.563158
59725	12811	0	0	3	1	6	1	1.0	3	2014	6	6	5	7.5	27	0	1	0	5390	1.298333333	0.4608333329999999	0.213333333	0.2166666669999999	0.0	0.1	1	0.353888889	2.9	0.93	10.5	0.463108
59733	12813	0	0	3	4	6	1	1.0	3	2014	6	6	5	10.0	30	0	0	0	2112	0.568333333	0.208055556	0.124722222	0.0	0.271666667	0.0	0	0.143333333	1.5	0.37	0.0	0.3953489999999999
59740	12814	1	1	3	1	1	1	1.0	3	2014	6	6	5	19.25	46	0	1	1	5008	1.2225	0.5	0.193611111	0.1166666669999999	0.256666667	0.193333333	2	0.363888889	4.5	1.09	0.0	0.3396949999999999
59748	12816	2	0	1	1	1	1	0.0	3	2014	6	6	5	10.0	35	0	1	1	363	0.113055556	0.040833333	0.054722222	0.0	0.024722222	0.0	0	0.0352777779999999	0.0	0.1	0.0	0.141732
59755	12819	0	0	4	3	1	5	0.0	3	2014	6	6	5	8.0	63	1	1	2	4929	1.13	0.360555556	0.2119444439999999	0.1166666669999999	0.0	0.083333333	1	0.244166667	0.0	0.8	0.0	0.1171789999999999
59782	12825	2	2	1	3	2	5	0.0	3	2014	6	6	5	11.16666667	67	1	0	1	1297	0.3125	0.091388889	0.0313888889999999	0.0	0.071388889	0.0	0	0.064722222	0.0	0.17	0.0	0.158798
59825	12836	1	1	4	5	6	1	1.0	3	2014	6	7	6	18.66666667	27	1	1	0	1445	0.598888889	0.1866666669999999	0.346111111	0.0	0.0866666669999999	0.0	0	0.137222222	1.5	0.42	0.0	0.194332
59829	12838	0	0	3	3	6	1	1.0	3	2014	6	7	6	16.5	42	1	0	0	4000	1.092222222	0.336111111	0.226111111	0.2166666669999999	0.0	0.1	1	0.3075	1.5	0.87	0.0	0.495935
59877	12846	3	1	4	3	1	5	0.0	3	2014	6	7	6	13.0	8	0	0	1	1264	0.329444444	0.1913888889999999	0.2213888889999999	0.016666667	0.0	0.0	0	0.070277778	0.0	0.21	0.0	0.505929
59878	12846	3	2	4	3	1	5	0.0	3	2014	6	7	6	15.5	8	0	0	1	1022	0.293055556	0.121111111	0.105555556	0.0	0.0925	0.0	0	0.076944444	0.0	0.19	0.0	0.602888
59881	12846	4	1	4	3	1	5	0.0	3	2014	6	7	6	13.0	6	0	0	1	1264	0.329444444	0.1913888889999999	0.2213888889999999	0.016666667	0.0	0.0	0	0.070277778	0.0	0.21	0.0	0.505929
59885	12847	0	1	3	3	6	5	0.0	3	2014	6	7	6	14.66666667	48	1	0	0	3703	0.903888889	0.312777778	0.294166667	0.0	0.269444444	0.0	0	0.2525	0.0	0.6	0.0	0.370737
59911	12850	4	2	4	3	1	5	0.0	3	2014	6	7	6	22.5	9	1	0	1	1126	0.3175	0.093055556	0.167222222	0.0	0.066666667	0.0	0	0.137777778	0.0	0.37	0.0	0.362903
59934	12856	0	0	3	3	6	5	0.0	3	2014	6	7	6	6.75	80	1	0	0	1469	0.385555556	0.135	0.083333333	0.0	0.083333333	0.0	0	0.1005555559999999	0.0	0.27	0.0	0.303867
59984	12866	0	2	3	5	1	5	0.0	3	2014	6	8	7	14.93333333	62	0	1	1	4826	1.2275	0.3525	0.1047222219999999	0.0	0.45	0.0	0	0.316388889	0.0	0.97	0.0	0.2326599999999999
59986	12866	1	0	3	3	1	1	1.0	3	2014	6	8	7	11.0	56	1	1	1	9315	2.198888889	0.634166667	0.0847222219999999	0.0	0.632777778	0.0	0	0.396111111	1.5	1.65	0.0	0.348527
